producto,cantidad,valor_unitario,fecha,dia_semana,estacion,cantidad_log
JARABE DE FRAMBUESA TASKY,4.0,14.7,2025-01-08,Miércoles,verano,1.6094379124341003
JARABE DE GUAYABA TASKY,2.0,9.66,2025-01-08,Miércoles,verano,1.0986122886681098
JARABE DE MANZANA TASKY,2.0,9.87,2025-01-08,Miércoles,verano,1.0986122886681098
JARABE DE GRANADINA TASKY,2.0,8.61,2025-01-08,Miércoles,verano,1.0986122886681098
JARABE DE BLUE CURACAO TASKY,6.0,9.87,2025-01-08,Miércoles,verano,1.9459101490553132
JARABE DE GRANADA TASKY,2.0,9.87,2025-01-08,Miércoles,verano,1.0986122886681098
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2025-01-08,Miércoles,verano,2.5649493574615367
JARABE DE MANZANA TASKY,5.0,9.87,2025-01-08,Miércoles,verano,1.791759469228055
JARABE DE GUAYABA TASKY,4.0,9.66,2025-01-08,Miércoles,verano,1.6094379124341003
JARABE DE FRAMBUESA TASKY,7.0,14.7,2025-01-08,Miércoles,verano,2.0794415416798357
JARABE DE FRAMBUESA TASKY,2.0,14.7,2025-01-08,Miércoles,verano,1.0986122886681098
JARABE DE GUAYABA TASKY,2.0,9.66,2025-01-08,Miércoles,verano,1.0986122886681098
JARABE DE MANZANA TASKY,2.0,9.87,2025-01-08,Miércoles,verano,1.0986122886681098
JARABE DE GRANADINA TASKY,2.0,8.61,2025-01-08,Miércoles,verano,1.0986122886681098
JARABE DE MANZANA TASKY,9.0,9.87,2025-01-08,Miércoles,verano,2.302585092994046
JARABE DE GUAYABA TASKY,6.0,9.66,2025-01-08,Miércoles,verano,1.9459101490553132
JARABE DE FRAMBUESA TASKY,9.0,14.7,2025-01-08,Miércoles,verano,2.302585092994046
JARABE DE MANZANA TASKY,12.0,9.87,2025-01-09,Jueves,verano,2.5649493574615367
JARABE DE GRANADINA TASKY,6.0,8.61,2025-01-09,Jueves,verano,1.9459101490553132
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2025-01-09,Jueves,verano,2.5649493574615367
JARABE DE GRANADA TASKY,12.0,9.87,2025-01-09,Jueves,verano,2.5649493574615367
JARABE DE GUAYABA TASKY,12.0,12.5,2025-01-09,Jueves,verano,2.5649493574615367
JARABE DE GUAYABA TASKY,12.0,9.66,2025-01-09,Jueves,verano,2.5649493574615367
PULPA CONGELADA DE LIMA,136.0,12.0,2025-01-09,Jueves,verano,4.919980925828125
JARABE DE FRAMBUESA TASKY,12.0,14.7,2025-01-09,Jueves,verano,2.5649493574615367
JARABE DE GRANADINA TASKY,12.0,10.5,2025-01-09,Jueves,verano,2.5649493574615367
JARABE DE GRANADA TASKY,12.0,12.4,2025-01-09,Jueves,verano,2.5649493574615367
JARABE DE GUAYABA TASKY,6.0,9.66,2025-01-09,Jueves,verano,1.9459101490553132
JARABE DE FRAMBUESA TASKY,12.0,14.7,2025-01-09,Jueves,verano,2.5649493574615367
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2025-01-09,Jueves,verano,2.5649493574615367
JARABE DE MANZANA TASKY,12.0,12.5,2025-01-09,Jueves,verano,2.5649493574615367
JARABE DE MANZANA TASKY,3.0,9.87,2025-01-09,Jueves,verano,1.3862943611198906
JARABE DE FRAMBUESA TASKY,10.0,14.7,2025-01-09,Jueves,verano,2.3978952727983707
JARABE DE GUAYABA TASKY,6.0,9.66,2025-01-09,Jueves,verano,1.9459101490553132
JARABE DE MANZANA TASKY,2.0,9.87,2025-01-09,Jueves,verano,1.0986122886681098
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2025-01-09,Jueves,verano,2.5649493574615367
JARABE DE FRAMBUESA TASKY,12.0,16.0,2025-01-09,Jueves,verano,2.5649493574615367
JARABE DE FRAMBUESA TASKY,8.0,14.7,2025-01-09,Jueves,verano,2.1972245773362196
JARABE DE GOMA TASKY,12.0,9.5,2025-01-09,Jueves,verano,2.5649493574615367
PULPA DE MARACUYA,8.0,12.0,2025-01-13,Lunes,verano,2.1972245773362196
COMPOTA DE FRESA BALDE,57.599999999999994,9.6875,2025-01-13,Lunes,verano,4.070734696582967
COMPOTA DE ARANDANOS BALDE,5.0,12.3,2025-01-13,Lunes,verano,1.791759469228055
JARABE DE FRAMBUESA TASKY,8.0,14.7,2025-01-15,Miércoles,verano,2.1972245773362196
JARABE DE BLUE CURACAO TASKY,6.0,9.87,2025-01-15,Miércoles,verano,1.9459101490553132
JARABE DE GUAYABA TASKY,3.0,9.66,2025-01-15,Miércoles,verano,1.3862943611198906
JARABE DE GRANADA TASKY,4.0,9.87,2025-01-15,Miércoles,verano,1.6094379124341003
JARABE DE FRAMBUESA TASKY,10.0,14.7,2025-01-15,Miércoles,verano,2.3978952727983707
JARABE DE GRANADINA TASKY,4.0,8.61,2025-01-15,Miércoles,verano,1.6094379124341003
JARABE DE GUAYABA TASKY,6.0,9.66,2025-01-15,Miércoles,verano,1.9459101490553132
JARABE DE FRAMBUESA TASKY,6.0,14.7,2025-01-15,Miércoles,verano,1.9459101490553132
JARABE DE GRANADA TASKY,6.0,9.87,2025-01-15,Miércoles,verano,1.9459101490553132
JARABE DE GUAYABA TASKY,8.0,9.66,2025-01-15,Miércoles,verano,2.1972245773362196
JARABE DE GUAYABA TASKY,6.0,9.66,2025-01-15,Miércoles,verano,1.9459101490553132
JARABE DE GRANADA TASKY,3.0,9.87,2025-01-15,Miércoles,verano,1.3862943611198906
JARABE DE GOMA TASKY,12.0,9.5,2025-01-15,Miércoles,verano,2.5649493574615367
JARABE DE GRANADA TASKY,12.0,12.4,2025-01-15,Miércoles,verano,2.5649493574615367
JARABE DE MANZANA TASKY,12.0,12.5,2025-01-15,Miércoles,verano,2.5649493574615367
JARABE DE FRAMBUESA TASKY,12.0,16.0,2025-01-15,Miércoles,verano,2.5649493574615367
JARABE DE GUAYABA TASKY,12.0,12.5,2025-01-15,Miércoles,verano,2.5649493574615367
JARABE DE GRANADINA TASKY,12.0,10.5,2025-01-15,Miércoles,verano,2.5649493574615367
JARABE DE GRANADINA TASKY,4.0,8.61,2025-01-15,Miércoles,verano,1.6094379124341003
PULPA CONGELADA DE LIMA,96.0,12.0,2025-01-15,Miércoles,verano,4.574710978503383
COMPOTA DE ARANDANOS BALDE,5.0,12.3,2025-01-16,Jueves,verano,1.791759469228055
ZUMO DE LIMON CONGELADO,32.0,12.0,2025-01-16,Jueves,verano,3.4965075614664802
COMPOTA DE FRESA BALDE,19.2,9.6875,2025-01-16,Jueves,verano,3.005682604407159
JARABE DE FRAMBUESA TASKY,9.0,14.7,2025-01-16,Jueves,verano,2.302585092994046
JARABE DE FRAMBUESA TASKY,6.0,14.7,2025-01-16,Jueves,verano,1.9459101490553132
JARABE DE GRANADA TASKY,2.0,9.87,2025-01-16,Jueves,verano,1.0986122886681098
JARABE DE GUAYABA TASKY,3.0,9.66,2025-01-16,Jueves,verano,1.3862943611198906
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2025-01-16,Jueves,verano,2.5649493574615367
JARABE DE GRANADINA TASKY,2.0,8.61,2025-01-16,Jueves,verano,1.0986122886681098
JARABE DE GUAYABA TASKY,4.0,9.66,2025-01-16,Jueves,verano,1.6094379124341003
JARABE DE FRAMBUESA TASKY,2.0,14.7,2025-01-16,Jueves,verano,1.0986122886681098
JARABE DE GUAYABA TASKY,4.0,9.66,2025-01-16,Jueves,verano,1.6094379124341003
JARABE DE GRANADA TASKY,1.0,9.87,2025-01-16,Jueves,verano,0.6931471805599453
JARABE DE FRAMBUESA TASKY,6.0,14.7,2025-01-16,Jueves,verano,1.9459101490553132
JARABE DE GUAYABA TASKY,3.0,9.66,2025-01-16,Jueves,verano,1.3862943611198906
PULPA DE MARACUYA,4.0,12.0,2025-01-17,Viernes,verano,1.6094379124341003
ZUMO DE LIMON CONGELADO,104.0,11.0,2025-01-20,Lunes,verano,4.653960350157523
JARABE DE FRAMBUESA TASKY,8.0,14.7,2025-01-22,Miércoles,verano,2.1972245773362196
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2025-01-22,Miércoles,verano,2.5649493574615367
JARABE DE FRAMBUESA TASKY,6.0,14.7,2025-01-22,Miércoles,verano,1.9459101490553132
JARABE DE BLUE CURACAO TASKY,6.0,9.87,2025-01-22,Miércoles,verano,1.9459101490553132
JARABE DE FRAMBUESA TASKY,6.0,14.7,2025-01-22,Miércoles,verano,1.9459101490553132
JARABE DE FRAMBUESA TASKY,5.0,14.7,2025-01-22,Miércoles,verano,1.791759469228055
JARABE DE FRAMBUESA TASKY,8.0,14.7,2025-01-22,Miércoles,verano,2.1972245773362196
JARABE DE FRAMBUESA TASKY,3.0,14.7,2025-01-28,Martes,verano,1.3862943611198906
JARABE DE GRANADA TASKY,1.0,9.87,2025-01-28,Martes,verano,0.6931471805599453
JARABE DE GRANADINA TASKY,12.0,10.5,2025-01-28,Martes,verano,2.5649493574615367
JARABE DE GOMA TASKY,12.0,9.5,2025-01-28,Martes,verano,2.5649493574615367
COMPOTA DE FRESA BALDE,9.6,9.6875,2025-01-28,Martes,verano,2.3608540011180215
JARABE DE FRAMBUESA TASKY,9.0,14.7,2025-01-28,Martes,verano,2.302585092994046
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2025-01-28,Martes,verano,2.5649493574615367
JARABE DE GUAYABA TASKY,2.0,12.29,2025-01-28,Martes,verano,1.0986122886681098
ZUMO DE LIMON CONGELADO,32.0,12.0,2025-01-28,Martes,verano,3.4965075614664802
JARABE DE FRAMBUESA TASKY,4.0,14.7,2025-01-28,Martes,verano,1.6094379124341003
JARABE DE GRANADA TASKY,4.0,9.87,2025-01-29,Miércoles,verano,1.6094379124341003
JARABE DE FRAMBUESA TASKY,6.0,14.7,2025-01-29,Miércoles,verano,1.9459101490553132
JARABE DE GRANADA TASKY,2.0,9.87,2025-01-29,Miércoles,verano,1.0986122886681098
JARABE DE FRAMBUESA TASKY,10.0,14.7,2025-01-29,Miércoles,verano,2.3978952727983707
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2025-01-29,Miércoles,verano,2.5649493574615367
JARABE DE FRAMBUESA TASKY,10.0,14.7,2025-01-29,Miércoles,verano,2.3978952727983707
JARABE DE GRANADINA TASKY,3.0,8.61,2025-01-29,Miércoles,verano,1.3862943611198906
JARABE DE FRAMBUESA TASKY,6.0,14.7,2025-01-29,Miércoles,verano,1.9459101490553132
JARABE DE GRANADA TASKY,2.0,9.87,2025-01-29,Miércoles,verano,1.0986122886681098
JARABE DE GRANADINA TASKY,3.0,8.61,2025-01-29,Miércoles,verano,1.3862943611198906
JARABE DE GRANADA TASKY,2.0,9.87,2025-01-30,Jueves,verano,1.0986122886681098
JARABE DE MANZANA TASKY,2.0,12.29,2025-01-30,Jueves,verano,1.0986122886681098
JARABE DE FRAMBUESA TASKY,3.0,14.7,2025-01-30,Jueves,verano,1.3862943611198906
JARABE DE FRAMBUESA TASKY,3.0,15.25,2025-01-30,Jueves,verano,1.3862943611198906
PULPA CONGELADA DE LIMA,136.0,12.0,2025-01-30,Jueves,verano,4.919980925828125
JARABE DE BLUE CURACAO TASKY,1.0,12.29,2025-01-30,Jueves,verano,0.6931471805599453
JARABE DE FRAMBUESA TASKY,12.0,14.7,2025-01-30,Jueves,verano,2.5649493574615367
JARABE DE GRANADA TASKY,4.0,9.87,2025-01-30,Jueves,verano,1.6094379124341003
JARABE DE FRAMBUESA TASKY,12.0,14.7,2025-01-30,Jueves,verano,2.5649493574615367
JARABE DE GRANADINA TASKY,2.0,8.61,2025-01-30,Jueves,verano,1.0986122886681098
JARABE DE GRANADINA TASKY,4.0,8.61,2025-01-30,Jueves,verano,1.6094379124341003
JARABE DE BLUE CURACAO TASKY,6.0,9.87,2025-01-30,Jueves,verano,1.9459101490553132
PULPA DE MARACUYA,8.0,11.5,2025-01-31,Viernes,verano,2.1972245773362196
JARABE DE FRAMBUESA TASKY,6.0,14.7,2025-02-05,Miércoles,verano,1.9459101490553132
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2025-02-05,Miércoles,verano,2.5649493574615367
JARABE DE FRAMBUESA TASKY,12.0,14.7,2025-02-05,Miércoles,verano,2.5649493574615367
JARABE DE GRANADINA TASKY,2.0,8.61,2025-02-05,Miércoles,verano,1.0986122886681098
JARABE DE FRAMBUESA TASKY,3.0,14.7,2025-02-05,Miércoles,verano,1.3862943611198906
JARABE DE FRAMBUESA TASKY,6.0,14.7,2025-02-05,Miércoles,verano,1.9459101490553132
JARABE DE FRAMBUESA TASKY,1.0,14.7,2025-02-05,Miércoles,verano,0.6931471805599453
JARABE DE FRAMBUESA TASKY,3.0,14.7,2025-02-05,Miércoles,verano,1.3862943611198906
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2025-02-05,Miércoles,verano,2.5649493574615367
JARABE DE FRAMBUESA TASKY,3.0,14.7,2025-02-05,Miércoles,verano,1.3862943611198906
JARABE DE GUAYABA TASKY,6.0,12.29,2025-02-06,Jueves,verano,1.9459101490553132
JARABE DE FRAMBUESA TASKY,6.0,14.7,2025-02-06,Jueves,verano,1.9459101490553132
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2025-02-06,Jueves,verano,2.5649493574615367
JARABE DE FRAMBUESA TASKY,4.0,14.7,2025-02-06,Jueves,verano,1.6094379124341003
JARABE DE FRAMBUESA TASKY,6.0,14.7,2025-02-06,Jueves,verano,1.9459101490553132
JARABE DE FRAMBUESA TASKY,10.0,14.7,2025-02-06,Jueves,verano,2.3978952727983707
JARABE DE BLUE CURACAO TASKY,6.0,9.87,2025-02-06,Jueves,verano,1.9459101490553132
JARABE DE GRANADINA TASKY,6.0,8.61,2025-02-10,Lunes,verano,1.9459101490553132
JARABE DE GRANADA TASKY,3.0,9.87,2025-02-11,Martes,verano,1.3862943611198906
JARABE DE FRAMBUESA TASKY,6.0,14.7,2025-02-11,Martes,verano,1.9459101490553132
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2025-02-11,Martes,verano,2.5649493574615367
JARABE DE GRANADA TASKY,6.0,9.87,2025-02-11,Martes,verano,1.9459101490553132
JARABE DE FRAMBUESA TASKY,10.0,14.7,2025-02-11,Martes,verano,2.3978952727983707
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2025-02-11,Martes,verano,2.5649493574615367
COMPOTA DE FRESA BALDE,19.2,9.6875,2025-02-11,Martes,verano,3.005682604407159
COMPOTA DE FRESA BALDE,24.0,9.6875,2025-02-11,Martes,verano,3.2188758248682006
COMPOTA DE ARANDANOS BALDE,10.0,12.3,2025-02-11,Martes,verano,2.3978952727983707
ZUMO DE LIMON CONGELADO,8.0,10.0,2025-02-11,Martes,verano,2.1972245773362196
ZUMO DE LIMON CONGELADO,32.0,12.0,2025-02-11,Martes,verano,3.4965075614664802
JARABE DE GRANADINA TASKY,6.0,8.61,2025-02-12,Miércoles,verano,1.9459101490553132
JARABE DE BLUE CURACAO TASKY,6.0,9.87,2025-02-12,Miércoles,verano,1.9459101490553132
JARABE DE BLUE CURACAO TASKY,6.0,9.87,2025-02-12,Miércoles,verano,1.9459101490553132
JARABE DE FRAMBUESA TASKY,6.0,14.7,2025-02-12,Miércoles,verano,1.9459101490553132
JARABE DE GRANADINA TASKY,2.0,11.0,2025-02-13,Jueves,verano,1.0986122886681098
JARABE DE MANZANA TASKY,2.0,14.0,2025-02-13,Jueves,verano,1.0986122886681098
JARABE DE GOMA TASKY,2.0,11.0,2025-02-13,Jueves,verano,1.0986122886681098
JARABE DE BLUE CURACAO TASKY,1.0,14.0,2025-02-13,Jueves,verano,0.6931471805599453
PULPA DE PIÑA,16.0,10.35625,2025-02-15,Sábado,verano,2.833213344056216
ZUMO DE LIMON CONGELADO,24.0,10.0,2025-02-17,Lunes,verano,3.2188758248682006
COMPOTA DE ARANDANOS BALDE,10.0,12.3,2025-02-17,Lunes,verano,2.3978952727983707
PULPA DE FRESA,16.0,8.8,2025-02-17,Lunes,verano,2.833213344056216
COMPOTA DE FRESA BALDE,14.399999999999999,9.6875,2025-02-17,Lunes,verano,2.734367509419583
COMPOTA DE FRESA BALDE,19.2,9.6875,2025-02-17,Lunes,verano,3.005682604407159
JARABE DE FRAMBUESA TASKY,6.0,14.7,2025-02-18,Martes,verano,1.9459101490553132
JARABE DE FRAMBUESA TASKY,6.0,14.7,2025-02-18,Martes,verano,1.9459101490553132
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2025-02-18,Martes,verano,2.5649493574615367
JARABE DE MANZANA TASKY,9.0,9.87,2025-02-18,Martes,verano,2.302585092994046
JARABE DE BLUE CURACAO TASKY,6.0,9.87,2025-02-18,Martes,verano,1.9459101490553132
PULPA DE PIÑA,16.0,10.35625,2025-02-18,Martes,verano,2.833213344056216
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2025-02-19,Miércoles,verano,2.5649493574615367
JARABE DE MANZANA TASKY,4.0,9.87,2025-02-19,Miércoles,verano,1.6094379124341003
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2025-02-19,Miércoles,verano,2.5649493574615367
JARABE DE FRAMBUESA TASKY,10.0,14.7,2025-02-19,Miércoles,verano,2.3978952727983707
JARABE DE GRANADA TASKY,4.0,9.87,2025-02-19,Miércoles,verano,1.6094379124341003
JARABE DE MANZANA TASKY,6.0,9.87,2025-02-19,Miércoles,verano,1.9459101490553132
JARABE DE MANZANA TASKY,5.0,9.87,2025-02-19,Miércoles,verano,1.791759469228055
JARABE DE MANZANA TASKY,10.0,9.87,2025-02-19,Miércoles,verano,2.3978952727983707
JARABE DE FRAMBUESA TASKY,4.0,14.7,2025-02-19,Miércoles,verano,1.6094379124341003
ZUMO DE LIMON CONGELADO,32.0,12.0,2025-02-20,Jueves,verano,3.4965075614664802
PULPA DE MARACUYA,16.0,14.0,2025-02-21,Viernes,verano,2.833213344056216
PULPA DE MANGO,8.0,8.6,2025-02-21,Viernes,verano,2.1972245773362196
PULPA DE MANGO,2.0,8.44,2025-02-25,Martes,verano,1.0986122886681098
PULPA DE MARACUYA,5.0,11.31,2025-02-25,Martes,verano,1.791759469228055
PULPA DE PIÑA,3.0,10.36,2025-02-25,Martes,verano,1.3862943611198906
COMPOTA DE FRESA BALDE,19.2,9.6875,2025-02-25,Martes,verano,3.005682604407159
PULPA DE FRESA,8.0,8.8,2025-02-25,Martes,verano,2.1972245773362196
ZUMO DE LIMON CONGELADO,16.0,10.0,2025-02-25,Martes,verano,2.833213344056216
PULPA DE PIÑA,48.0,10.35625,2025-02-26,Miércoles,verano,3.8918202981106265
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2025-02-26,Miércoles,verano,2.5649493574615367
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2025-02-26,Miércoles,verano,2.5649493574615367
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2025-02-26,Miércoles,verano,2.5649493574615367
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2025-02-26,Miércoles,verano,2.5649493574615367
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2025-02-26,Miércoles,verano,2.5649493574615367
PULPA CONGELADA DE LIMA,80.0,12.0,2025-02-27,Jueves,verano,4.394449154672439
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2025-03-04,Martes,otoño,2.5649493574615367
JARABE DE MANZANA TASKY,10.0,9.87,2025-03-04,Martes,otoño,2.3978952727983707
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2025-03-04,Martes,otoño,2.5649493574615367
JARABE DE FRAMBUESA TASKY,10.0,14.7,2025-03-04,Martes,otoño,2.3978952727983707
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2025-03-04,Martes,otoño,2.5649493574615367
ZUMO DE LIMON CONGELADO,32.0,12.0,2025-03-04,Martes,otoño,3.4965075614664802
COMPOTA DE FRESA BALDE,14.399999999999999,9.6875,2025-03-05,Miércoles,otoño,2.734367509419583
PULPA DE MARACUYA,16.0,11.5,2025-03-05,Miércoles,otoño,2.833213344056216
JARABE DE GRANADA TASKY,2.0,9.87,2025-03-05,Miércoles,otoño,1.0986122886681098
COMPOTA DE FRESA BALDE,19.2,9.6875,2025-03-05,Miércoles,otoño,3.005682604407159
COMPOTA DE ARANDANOS BALDE,5.0,12.3,2025-03-05,Miércoles,otoño,1.791759469228055
JARABE DE FRAMBUESA TASKY,4.0,15.25,2025-03-05,Miércoles,otoño,1.6094379124341003
JARABE DE GOMA TASKY,4.0,8.98,2025-03-05,Miércoles,otoño,1.6094379124341003
JARABE DE BLUE CURACAO TASKY,4.0,12.29,2025-03-05,Miércoles,otoño,1.6094379124341003
ZUMO DE LIMON CONGELADO,16.0,10.0,2025-03-05,Miércoles,otoño,2.833213344056216
JARABE DE GRANADA TASKY,2.0,12.29,2025-03-06,Jueves,otoño,1.0986122886681098
PULPA DE PIÑA,48.0,10.35625,2025-03-06,Jueves,otoño,3.8918202981106265
PULPA CONGELADA DE LIMA,56.0,12.0,2025-03-06,Jueves,otoño,4.04305126783455
JARABE DE FRAMBUESA TASKY,10.0,14.7,2025-03-06,Jueves,otoño,2.3978952727983707
JARABE DE MANZANA TASKY,10.0,9.87,2025-03-06,Jueves,otoño,2.3978952727983707
JARABE DE FRAMBUESA TASKY,8.0,14.7,2025-03-06,Jueves,otoño,2.1972245773362196
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2025-03-06,Jueves,otoño,2.5649493574615367
COMPOTA DE ARANDANOS BALDE,5.0,12.3,2025-03-11,Martes,otoño,1.791759469228055
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2025-03-12,Miércoles,otoño,2.5649493574615367
PULPA DE MANGO,6.0,8.44,2025-03-12,Miércoles,otoño,1.9459101490553132
PULPA DE PIÑA,2.0,10.36,2025-03-12,Miércoles,otoño,1.0986122886681098
PULPA DE MARACUYA,4.0,11.31,2025-03-12,Miércoles,otoño,1.6094379124341003
JARABE DE FRAMBUESA TASKY,3.0,14.7,2025-03-12,Miércoles,otoño,1.3862943611198906
JARABE DE FRAMBUESA TASKY,6.0,14.7,2025-03-12,Miércoles,otoño,1.9459101490553132
ZUMO DE LIMON CONGELADO,8.0,10.0,2025-03-12,Miércoles,otoño,2.1972245773362196
PULPA DE FRESA,8.0,8.8,2025-03-12,Miércoles,otoño,2.1972245773362196
COMPOTA DE FRESA BALDE,19.2,9.6875,2025-03-12,Miércoles,otoño,3.005682604407159
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2025-03-12,Miércoles,otoño,2.5649493574615367
JARABE DE MANZANA TASKY,6.0,9.87,2025-03-12,Miércoles,otoño,1.9459101490553132
JARABE DE FRAMBUESA TASKY,6.0,14.7,2025-03-12,Miércoles,otoño,1.9459101490553132
JARABE DE FRAMBUESA TASKY,9.0,14.7,2025-03-12,Miércoles,otoño,2.302585092994046
JARABE DE MANZANA TASKY,5.0,9.87,2025-03-13,Jueves,otoño,1.791759469228055
JARABE DE GRANADINA TASKY,12.0,8.61,2025-03-13,Jueves,otoño,2.5649493574615367
JARABE DE GRANADA TASKY,1.0,12.29,2025-03-13,Jueves,otoño,0.6931471805599453
JARABE DE FRAMBUESA TASKY,5.0,14.7,2025-03-13,Jueves,otoño,1.791759469228055
JARABE DE MANZANA TASKY,8.0,9.87,2025-03-13,Jueves,otoño,2.1972245773362196
JARABE DE FRAMBUESA TASKY,8.0,14.7,2025-03-13,Jueves,otoño,2.1972245773362196
JARABE DE FRAMBUESA TASKY,4.0,14.7,2025-03-13,Jueves,otoño,1.6094379124341003
JARABE DE FRAMBUESA TASKY,8.0,14.7,2025-03-13,Jueves,otoño,2.1972245773362196
JARABE DE MANZANA TASKY,6.0,9.87,2025-03-13,Jueves,otoño,1.9459101490553132
JARABE DE FRAMBUESA TASKY,10.0,14.7,2025-03-13,Jueves,otoño,2.3978952727983707
JARABE DE MANZANA TASKY,2.0,9.87,2025-03-13,Jueves,otoño,1.0986122886681098
PULPA DE MARACUYA,8.0,11.5,2025-03-14,Viernes,otoño,2.1972245773362196
PULPA DE MARACUYA,16.0,14.0,2025-03-17,Lunes,otoño,2.833213344056216
PULPA DE MANGO,8.0,8.6,2025-03-17,Lunes,otoño,2.1972245773362196
JARABE DE GRANADA TASKY,1.0,12.29,2025-03-18,Martes,otoño,0.6931471805599453
JARABE DE BLUE CURACAO TASKY,12.0,12.29,2025-03-18,Martes,otoño,2.5649493574615367
COMPOTA DE FRESA BALDE,38.4,9.6875,2025-03-19,Miércoles,otoño,3.673765816303888
JARABE DE GRANADINA TASKY,12.0,9.0,2025-03-19,Miércoles,otoño,2.5649493574615367
COMPOTA DE ARANDANOS BALDE,5.0,12.3,2025-03-19,Miércoles,otoño,1.791759469228055
COMPOTA DE FRESA BALDE,19.2,9.6875,2025-03-19,Miércoles,otoño,3.005682604407159
PULPA DE FRESA,16.0,8.8,2025-03-19,Miércoles,otoño,2.833213344056216
ZUMO DE LIMON CONGELADO,16.0,10.0,2025-03-19,Miércoles,otoño,2.833213344056216
COMPOTA DE ARANDANOS BALDE,10.0,12.3,2025-03-19,Miércoles,otoño,2.3978952727983707
PULPA DE MARACUYA,8.0,12.0,2025-03-19,Miércoles,otoño,2.1972245773362196
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2025-03-19,Miércoles,otoño,2.5649493574615367
JARABE DE FRAMBUESA TASKY,7.0,14.7,2025-03-19,Miércoles,otoño,2.0794415416798357
PULPA DE FRESA,5.0,8.44,2025-03-19,Miércoles,otoño,1.791759469228055
JARABE DE GRANADINA TASKY,12.0,8.61,2025-03-20,Jueves,otoño,2.5649493574615367
JARABE DE FRAMBUESA TASKY,6.0,14.7,2025-03-20,Jueves,otoño,1.9459101490553132
JARABE DE FRAMBUESA TASKY,4.0,14.7,2025-03-20,Jueves,otoño,1.6094379124341003
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2025-03-20,Jueves,otoño,2.5649493574615367
JARABE DE MANZANA TASKY,5.0,14.0,2025-03-24,Lunes,otoño,1.791759469228055
ZUMO DE LIMON CONGELADO,3.0,11.02,2025-03-25,Martes,otoño,1.3862943611198906
JARABE DE MANZANA TASKY,12.0,12.29,2025-03-25,Martes,otoño,2.5649493574615367
ZUMO DE LIMON CONGELADO,80.0,9.5,2025-03-26,Miércoles,otoño,4.394449154672439
JARABE DE FRAMBUESA TASKY,4.0,14.7,2025-03-26,Miércoles,otoño,1.6094379124341003
JARABE DE FRAMBUESA TASKY,8.0,14.7,2025-03-26,Miércoles,otoño,2.1972245773362196
JARABE DE FRAMBUESA TASKY,10.0,14.7,2025-03-26,Miércoles,otoño,2.3978952727983707
JARABE DE FRAMBUESA TASKY,3.0,14.7,2025-03-26,Miércoles,otoño,1.3862943611198906
JARABE DE FRAMBUESA TASKY,3.0,14.7,2025-03-26,Miércoles,otoño,1.3862943611198906
JARABE DE FRAMBUESA TASKY,8.0,14.7,2025-03-26,Miércoles,otoño,2.1972245773362196
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2025-03-26,Miércoles,otoño,2.5649493574615367
JARABE DE FRAMBUESA TASKY,6.0,14.7,2025-03-26,Miércoles,otoño,1.9459101490553132
JARABE DE FRAMBUESA TASKY,5.0,14.7,2025-03-26,Miércoles,otoño,1.791759469228055
JARABE DE FRAMBUESA TASKY,10.0,14.7,2025-03-26,Miércoles,otoño,2.3978952727983707
JARABE DE MANZANA TASKY,8.0,12.29,2025-03-27,Jueves,otoño,2.1972245773362196
JARABE DE GRANADA TASKY,12.0,9.87,2025-03-27,Jueves,otoño,2.5649493574615367
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2025-03-27,Jueves,otoño,2.5649493574615367
JARABE DE FRAMBUESA TASKY,7.0,14.7,2025-03-27,Jueves,otoño,2.0794415416798357
JARABE DE FRAMBUESA TASKY,6.0,14.7,2025-03-27,Jueves,otoño,1.9459101490553132
